student_id,name,class,parent_name,parent_email,attendance_percent,avg_marks,failed_attempts,fee_paid_percent,risk_rule,risk_ml
2650,Student_2650,EEE,Parent_2650,parent2650@mail.com,85,91,3,87,Low Risk,Low Risk
2651,Student_2651,CSE,Parent_2651,parent2651@mail.com,64,69,2,88,Medium Risk,Medium Risk
2652,Student_2652,ECE,Parent_2652,parent2652@mail.com,60,35,4,75,Medium Risk,Medium Risk
2653,Student_2653,ECE,Parent_2653,parent2653@mail.com,63,95,4,75,Medium Risk,Medium Risk
2654,Student_2654,CIVIL,Parent_2654,parent2654@mail.com,96,96,4,50,Medium Risk,Medium Risk
2655,Student_2655,CIVIL,Parent_2655,parent2655@mail.com,97,58,1,81,Low Risk,Low Risk
2656,Student_2656,CIVIL,Parent_2656,parent2656@mail.com,44,65,4,64,High Risk,High Risk
2657,Student_2657,ECE,Parent_2657,parent2657@mail.com,45,66,4,70,Medium Risk,Medium Risk
2658,Student_2658,MECH,Parent_2658,parent2658@mail.com,88,63,1,67,Low Risk,Low Risk
2659,Student_2659,EEE,Parent_2659,parent2659@mail.com,82,28,4,79,Low Risk,Low Risk
2660,Student_2660,MECH,Parent_2660,parent2660@mail.com,87,69,3,62,Medium Risk,Medium Risk
2661,Student_2661,MECH,Parent_2661,parent2661@mail.com,83,96,4,73,Low Risk,Low Risk
2662,Student_2662,ECE,Parent_2662,parent2662@mail.com,86,79,4,79,Low Risk,Low Risk
2663,Student_2663,MECH,Parent_2663,parent2663@mail.com,62,34,1,51,High Risk,High Risk
2664,Student_2664,CSE,Parent_2664,parent2664@mail.com,43,55,3,68,High Risk,High Risk
2665,Student_2665,CIVIL,Parent_2665,parent2665@mail.com,66,82,2,96,Medium Risk,Medium Risk
2666,Student_2666,CSE,Parent_2666,parent2666@mail.com,57,88,0,93,Low Risk,Low Risk
2667,Student_2667,EEE,Parent_2667,parent2667@mail.com,60,99,3,96,Medium Risk,Medium Risk
2668,Student_2668,CIVIL,Parent_2668,parent2668@mail.com,67,60,2,74,Medium Risk,Medium Risk
2669,Student_2669,MECH,Parent_2669,parent2669@mail.com,74,93,3,99,Medium Risk,Medium Risk
2670,Student_2670,EEE,Parent_2670,parent2670@mail.com,61,43,2,63,High Risk,High Risk
2671,Student_2671,CIVIL,Parent_2671,parent2671@mail.com,79,68,2,55,Medium Risk,Medium Risk
2672,Student_2672,MECH,Parent_2672,parent2672@mail.com,62,37,3,61,High Risk,High Risk
2673,Student_2673,CSE,Parent_2673,parent2673@mail.com,42,26,1,69,High Risk,High Risk
2674,Student_2674,CIVIL,Parent_2674,parent2674@mail.com,79,23,3,72,Low Risk,Low Risk
2675,Student_2675,MECH,Parent_2675,parent2675@mail.com,89,88,3,79,Low Risk,Low Risk
2676,Student_2676,CSE,Parent_2676,parent2676@mail.com,49,79,2,79,Medium Risk,Medium Risk
2677,Student_2677,EEE,Parent_2677,parent2677@mail.com,64,74,0,87,Low Risk,Low Risk
2678,Student_2678,EEE,Parent_2678,parent2678@mail.com,91,35,2,79,Low Risk,Low Risk
2679,Student_2679,EEE,Parent_2679,parent2679@mail.com,88,48,4,90,Low Risk,Low Risk
2680,Student_2680,EEE,Parent_2680,parent2680@mail.com,47,42,3,79,Medium Risk,Medium Risk
2681,Student_2681,ECE,Parent_2681,parent2681@mail.com,94,33,3,85,Low Risk,Low Risk
2682,Student_2682,CIVIL,Parent_2682,parent2682@mail.com,50,98,1,98,Low Risk,Low Risk
2683,Student_2683,CIVIL,Parent_2683,parent2683@mail.com,100,68,2,83,Low Risk,Low Risk
2684,Student_2684,ECE,Parent_2684,parent2684@mail.com,44,52,1,65,Medium Risk,Medium Risk
2685,Student_2685,MECH,Parent_2685,parent2685@mail.com,97,44,3,73,Low Risk,Low Risk
2686,Student_2686,MECH,Parent_2686,parent2686@mail.com,84,40,2,63,Medium Risk,Medium Risk
2687,Student_2687,EEE,Parent_2687,parent2687@mail.com,92,36,2,75,Low Risk,Low Risk
2688,Student_2688,CSE,Parent_2688,parent2688@mail.com,94,42,4,57,Medium Risk,Medium Risk
2689,Student_2689,MECH,Parent_2689,parent2689@mail.com,76,76,4,63,Medium Risk,Medium Risk
2690,Student_2690,CSE,Parent_2690,parent2690@mail.com,95,100,0,80,Low Risk,Low Risk
2691,Student_2691,CIVIL,Parent_2691,parent2691@mail.com,98,77,4,51,Medium Risk,Medium Risk
2692,Student_2692,CSE,Parent_2692,parent2692@mail.com,84,33,2,97,Low Risk,Low Risk
2693,Student_2693,CIVIL,Parent_2693,parent2693@mail.com,77,39,4,53,Medium Risk,Medium Risk
2694,Student_2694,ECE,Parent_2694,parent2694@mail.com,68,49,0,50,High Risk,High Risk
2695,Student_2695,ECE,Parent_2695,parent2695@mail.com,44,38,3,69,High Risk,High Risk
2696,Student_2696,EEE,Parent_2696,parent2696@mail.com,48,72,4,63,High Risk,High Risk
2697,Student_2697,MECH,Parent_2697,parent2697@mail.com,98,75,2,89,Low Risk,Low Risk
2698,Student_2698,EEE,Parent_2698,parent2698@mail.com,87,96,3,74,Low Risk,Low Risk
2699,Student_2699,CIVIL,Parent_2699,parent2699@mail.com,41,42,2,74,Medium Risk,Medium Risk
2700,Student_2700,EEE,Parent_2700,parent2700@mail.com,40,81,3,52,High Risk,High Risk
2701,Student_2701,CSE,Parent_2701,parent2701@mail.com,79,52,2,54,Medium Risk,Medium Risk
2702,Student_2702,CIVIL,Parent_2702,parent2702@mail.com,99,37,4,87,Low Risk,Low Risk
2703,Student_2703,ECE,Parent_2703,parent2703@mail.com,90,92,4,75,Low Risk,Low Risk
2704,Student_2704,MECH,Parent_2704,parent2704@mail.com,69,52,0,89,Low Risk,Low Risk
2705,Student_2705,CIVIL,Parent_2705,parent2705@mail.com,50,51,3,87,Medium Risk,Medium Risk
2706,Student_2706,CIVIL,Parent_2706,parent2706@mail.com,67,80,0,87,Low Risk,Low Risk
2707,Student_2707,CSE,Parent_2707,parent2707@mail.com,83,73,1,53,Low Risk,Low Risk
2708,Student_2708,MECH,Parent_2708,parent2708@mail.com,51,36,4,56,High Risk,High Risk
2709,Student_2709,ECE,Parent_2709,parent2709@mail.com,78,38,3,79,Low Risk,Low Risk
2710,Student_2710,CIVIL,Parent_2710,parent2710@mail.com,65,89,0,79,Low Risk,Low Risk
2711,Student_2711,CIVIL,Parent_2711,parent2711@mail.com,52,53,0,68,Medium Risk,Medium Risk
2712,Student_2712,CSE,Parent_2712,parent2712@mail.com,98,44,1,88,Low Risk,Low Risk
2713,Student_2713,EEE,Parent_2713,parent2713@mail.com,47,87,0,84,Low Risk,Low Risk
2714,Student_2714,ECE,Parent_2714,parent2714@mail.com,100,93,2,89,Low Risk,Low Risk
2715,Student_2715,MECH,Parent_2715,parent2715@mail.com,100,93,4,82,Low Risk,Low Risk
2716,Student_2716,CIVIL,Parent_2716,parent2716@mail.com,93,30,0,82,Low Risk,Low Risk
2717,Student_2717,CIVIL,Parent_2717,parent2717@mail.com,67,35,0,63,High Risk,High Risk
2718,Student_2718,ECE,Parent_2718,parent2718@mail.com,97,80,1,87,Low Risk,Low Risk
2719,Student_2719,EEE,Parent_2719,parent2719@mail.com,69,99,2,59,High Risk,High Risk
2720,Student_2720,CIVIL,Parent_2720,parent2720@mail.com,48,26,0,77,Medium Risk,Medium Risk
2721,Student_2721,ECE,Parent_2721,parent2721@mail.com,78,35,4,63,Medium Risk,Medium Risk
2722,Student_2722,CSE,Parent_2722,parent2722@mail.com,70,35,4,85,Medium Risk,Medium Risk
2723,Student_2723,EEE,Parent_2723,parent2723@mail.com,97,59,0,87,Low Risk,Low Risk
2724,Student_2724,MECH,Parent_2724,parent2724@mail.com,60,31,2,65,High Risk,High Risk
2725,Student_2725,CIVIL,Parent_2725,parent2725@mail.com,95,54,4,70,Low Risk,Low Risk
2726,Student_2726,ECE,Parent_2726,parent2726@mail.com,86,40,4,77,Low Risk,Low Risk
2727,Student_2727,CSE,Parent_2727,parent2727@mail.com,73,69,2,82,Medium Risk,Medium Risk
2728,Student_2728,MECH,Parent_2728,parent2728@mail.com,94,62,2,55,Medium Risk,Medium Risk
2729,Student_2729,ECE,Parent_2729,parent2729@mail.com,70,36,0,90,Medium Risk,Medium Risk
2730,Student_2730,ECE,Parent_2730,parent2730@mail.com,91,51,3,64,Medium Risk,Medium Risk
2731,Student_2731,MECH,Parent_2731,parent2731@mail.com,64,60,1,93,Low Risk,Low Risk
2732,Student_2732,CSE,Parent_2732,parent2732@mail.com,51,25,3,52,High Risk,High Risk
2733,Student_2733,CSE,Parent_2733,parent2733@mail.com,40,46,3,92,Medium Risk,Medium Risk
2734,Student_2734,EEE,Parent_2734,parent2734@mail.com,94,39,4,96,Low Risk,Low Risk
2735,Student_2735,CIVIL,Parent_2735,parent2735@mail.com,61,44,2,84,Medium Risk,Medium Risk
2736,Student_2736,MECH,Parent_2736,parent2736@mail.com,79,85,4,63,Medium Risk,Medium Risk
2737,Student_2737,MECH,Parent_2737,parent2737@mail.com,76,28,1,51,Medium Risk,Medium Risk
2738,Student_2738,MECH,Parent_2738,parent2738@mail.com,86,72,0,78,Low Risk,Low Risk
2739,Student_2739,CSE,Parent_2739,parent2739@mail.com,40,80,1,53,Medium Risk,Medium Risk
2740,Student_2740,CIVIL,Parent_2740,parent2740@mail.com,40,57,4,75,Medium Risk,Medium Risk
2741,Student_2741,EEE,Parent_2741,parent2741@mail.com,96,22,4,100,Low Risk,Low Risk
2742,Student_2742,ECE,Parent_2742,parent2742@mail.com,81,89,4,61,Medium Risk,Medium Risk
2743,Student_2743,ECE,Parent_2743,parent2743@mail.com,93,74,4,51,Medium Risk,Medium Risk
2744,Student_2744,MECH,Parent_2744,parent2744@mail.com,81,20,3,66,Medium Risk,Medium Risk
2745,Student_2745,CIVIL,Parent_2745,parent2745@mail.com,60,89,0,84,Low Risk,Low Risk
2746,Student_2746,CSE,Parent_2746,parent2746@mail.com,54,64,3,59,High Risk,High Risk
2747,Student_2747,CIVIL,Parent_2747,parent2747@mail.com,56,66,4,97,Medium Risk,Medium Risk
2748,Student_2748,CIVIL,Parent_2748,parent2748@mail.com,61,98,2,71,Medium Risk,Medium Risk
2749,Student_2749,CSE,Parent_2749,parent2749@mail.com,77,45,3,90,Low Risk,Low Risk
2750,Student_2750,MECH,Parent_2750,parent2750@mail.com,74,33,4,92,Medium Risk,Medium Risk
2751,Student_2751,CIVIL,Parent_2751,parent2751@mail.com,84,73,4,70,Low Risk,Low Risk
2752,Student_2752,ECE,Parent_2752,parent2752@mail.com,55,90,0,64,Medium Risk,Medium Risk
2753,Student_2753,CSE,Parent_2753,parent2753@mail.com,47,65,1,84,Low Risk,Low Risk
2754,Student_2754,EEE,Parent_2754,parent2754@mail.com,86,50,3,97,Low Risk,Low Risk
2755,Student_2755,MECH,Parent_2755,parent2755@mail.com,56,78,3,70,Medium Risk,Medium Risk
2756,Student_2756,CSE,Parent_2756,parent2756@mail.com,56,48,3,70,Medium Risk,Medium Risk
2757,Student_2757,EEE,Parent_2757,parent2757@mail.com,93,36,4,70,Low Risk,Low Risk
2758,Student_2758,EEE,Parent_2758,parent2758@mail.com,65,33,0,93,Medium Risk,Medium Risk
2759,Student_2759,CIVIL,Parent_2759,parent2759@mail.com,52,55,4,81,Medium Risk,Medium Risk
2760,Student_2760,CIVIL,Parent_2760,parent2760@mail.com,56,77,4,54,High Risk,High Risk
2761,Student_2761,CIVIL,Parent_2761,parent2761@mail.com,77,43,2,88,Low Risk,Low Risk
2762,Student_2762,CSE,Parent_2762,parent2762@mail.com,56,82,0,58,Medium Risk,Medium Risk
2763,Student_2763,CSE,Parent_2763,parent2763@mail.com,87,44,3,67,Medium Risk,Medium Risk
2764,Student_2764,MECH,Parent_2764,parent2764@mail.com,53,78,1,70,Low Risk,Low Risk
2765,Student_2765,CIVIL,Parent_2765,parent2765@mail.com,84,51,3,57,Medium Risk,Medium Risk
2766,Student_2766,EEE,Parent_2766,parent2766@mail.com,45,37,4,93,Medium Risk,Medium Risk
2767,Student_2767,ECE,Parent_2767,parent2767@mail.com,74,56,0,83,Low Risk,Low Risk
2768,Student_2768,MECH,Parent_2768,parent2768@mail.com,85,45,0,59,Medium Risk,Medium Risk
2769,Student_2769,CSE,Parent_2769,parent2769@mail.com,53,28,0,100,Medium Risk,Medium Risk
2770,Student_2770,MECH,Parent_2770,parent2770@mail.com,86,83,2,90,Low Risk,Low Risk
2771,Student_2771,MECH,Parent_2771,parent2771@mail.com,47,91,3,73,Medium Risk,Medium Risk
2772,Student_2772,MECH,Parent_2772,parent2772@mail.com,100,39,2,89,Low Risk,Low Risk
2773,Student_2773,MECH,Parent_2773,parent2773@mail.com,54,73,1,73,Low Risk,Low Risk
2774,Student_2774,ECE,Parent_2774,parent2774@mail.com,93,49,4,81,Low Risk,Low Risk
2775,Student_2775,CIVIL,Parent_2775,parent2775@mail.com,100,72,2,82,Low Risk,Low Risk
2776,Student_2776,EEE,Parent_2776,parent2776@mail.com,66,82,2,87,Medium Risk,Medium Risk
2777,Student_2777,MECH,Parent_2777,parent2777@mail.com,52,30,4,93,Medium Risk,Medium Risk
2778,Student_2778,MECH,Parent_2778,parent2778@mail.com,88,50,0,100,Low Risk,Low Risk
2779,Student_2779,MECH,Parent_2779,parent2779@mail.com,70,68,4,98,Medium Risk,Medium Risk
2780,Student_2780,CIVIL,Parent_2780,parent2780@mail.com,92,38,3,83,Low Risk,Low Risk
2781,Student_2781,CSE,Parent_2781,parent2781@mail.com,95,31,4,60,Medium Risk,Medium Risk
2782,Student_2782,CSE,Parent_2782,parent2782@mail.com,74,34,0,80,Medium Risk,Medium Risk
2783,Student_2783,ECE,Parent_2783,parent2783@mail.com,99,50,4,67,Medium Risk,Medium Risk
2784,Student_2784,CSE,Parent_2784,parent2784@mail.com,45,62,2,72,Medium Risk,Medium Risk
2785,Student_2785,MECH,Parent_2785,parent2785@mail.com,44,56,1,71,Low Risk,Low Risk
2786,Student_2786,MECH,Parent_2786,parent2786@mail.com,61,98,2,92,Medium Risk,Medium Risk
2787,Student_2787,MECH,Parent_2787,parent2787@mail.com,97,48,1,67,Medium Risk,Medium Risk
2788,Student_2788,ECE,Parent_2788,parent2788@mail.com,88,45,4,89,Low Risk,Low Risk
2789,Student_2789,MECH,Parent_2789,parent2789@mail.com,62,21,3,96,Medium Risk,Medium Risk
2790,Student_2790,CSE,Parent_2790,parent2790@mail.com,64,34,4,90,Medium Risk,Medium Risk
2791,Student_2791,CIVIL,Parent_2791,parent2791@mail.com,73,23,0,96,Medium Risk,Medium Risk
2792,Student_2792,CIVIL,Parent_2792,parent2792@mail.com,65,69,4,88,Medium Risk,Medium Risk
2793,Student_2793,EEE,Parent_2793,parent2793@mail.com,86,57,1,69,Low Risk,Low Risk
2794,Student_2794,CSE,Parent_2794,parent2794@mail.com,44,42,2,62,High Risk,High Risk
2795,Student_2795,MECH,Parent_2795,parent2795@mail.com,65,78,3,94,Medium Risk,Medium Risk
2796,Student_2796,CIVIL,Parent_2796,parent2796@mail.com,59,94,4,50,High Risk,High Risk
2797,Student_2797,CSE,Parent_2797,parent2797@mail.com,45,47,4,53,High Risk,High Risk
2798,Student_2798,CIVIL,Parent_2798,parent2798@mail.com,45,85,2,73,Medium Risk,Medium Risk
2799,Student_2799,MECH,Parent_2799,parent2799@mail.com,98,27,3,85,Low Risk,Low Risk
2800,Student_2800,CIVIL,Parent_2800,parent2800@mail.com,89,48,4,85,Low Risk,Low Risk
2801,Student_2801,EEE,Parent_2801,parent2801@mail.com,57,30,4,94,Medium Risk,Medium Risk
2802,Student_2802,EEE,Parent_2802,parent2802@mail.com,43,37,1,51,High Risk,High Risk
2803,Student_2803,CIVIL,Parent_2803,parent2803@mail.com,56,74,1,77,Low Risk,Low Risk
2804,Student_2804,CSE,Parent_2804,parent2804@mail.com,96,69,0,75,Low Risk,Low Risk
2805,Student_2805,CSE,Parent_2805,parent2805@mail.com,53,33,2,72,Medium Risk,Medium Risk
2806,Student_2806,CSE,Parent_2806,parent2806@mail.com,53,93,3,64,High Risk,High Risk
2807,Student_2807,CIVIL,Parent_2807,parent2807@mail.com,52,28,4,85,Medium Risk,Medium Risk
2808,Student_2808,CSE,Parent_2808,parent2808@mail.com,46,30,4,76,Medium Risk,Medium Risk
2809,Student_2809,MECH,Parent_2809,parent2809@mail.com,83,82,0,55,Low Risk,Low Risk
2810,Student_2810,EEE,Parent_2810,parent2810@mail.com,94,95,4,84,Low Risk,Low Risk
2811,Student_2811,MECH,Parent_2811,parent2811@mail.com,54,86,2,88,Medium Risk,Medium Risk
2812,Student_2812,CSE,Parent_2812,parent2812@mail.com,58,72,0,87,Low Risk,Low Risk
2813,Student_2813,MECH,Parent_2813,parent2813@mail.com,82,58,2,84,Low Risk,Low Risk
2814,Student_2814,CSE,Parent_2814,parent2814@mail.com,86,97,0,85,Low Risk,Low Risk
2815,Student_2815,CIVIL,Parent_2815,parent2815@mail.com,83,75,4,59,Medium Risk,Medium Risk
2816,Student_2816,MECH,Parent_2816,parent2816@mail.com,74,47,0,79,Medium Risk,Medium Risk
2817,Student_2817,CIVIL,Parent_2817,parent2817@mail.com,56,94,1,90,Low Risk,Low Risk
2818,Student_2818,CIVIL,Parent_2818,parent2818@mail.com,74,58,3,87,Medium Risk,Medium Risk
2819,Student_2819,ECE,Parent_2819,parent2819@mail.com,58,44,4,78,Medium Risk,Medium Risk
2820,Student_2820,CSE,Parent_2820,parent2820@mail.com,59,40,3,92,Medium Risk,Medium Risk
2821,Student_2821,EEE,Parent_2821,parent2821@mail.com,75,29,4,88,Low Risk,Low Risk
2822,Student_2822,CSE,Parent_2822,parent2822@mail.com,74,62,3,99,Medium Risk,Medium Risk
2823,Student_2823,EEE,Parent_2823,parent2823@mail.com,71,34,1,53,High Risk,High Risk
2824,Student_2824,CSE,Parent_2824,parent2824@mail.com,97,67,3,54,Medium Risk,Medium Risk
2825,Student_2825,CIVIL,Parent_2825,parent2825@mail.com,87,40,0,53,Medium Risk,Medium Risk
2826,Student_2826,MECH,Parent_2826,parent2826@mail.com,83,79,3,85,Low Risk,Low Risk
2827,Student_2827,MECH,Parent_2827,parent2827@mail.com,79,69,4,94,Low Risk,Low Risk
2828,Student_2828,ECE,Parent_2828,parent2828@mail.com,63,42,2,65,High Risk,High Risk
2829,Student_2829,EEE,Parent_2829,parent2829@mail.com,100,32,3,74,Low Risk,Low Risk
2830,Student_2830,EEE,Parent_2830,parent2830@mail.com,100,88,3,63,Medium Risk,Medium Risk
2831,Student_2831,EEE,Parent_2831,parent2831@mail.com,56,23,3,60,High Risk,High Risk
2832,Student_2832,CIVIL,Parent_2832,parent2832@mail.com,46,97,4,78,Medium Risk,Medium Risk
2833,Student_2833,EEE,Parent_2833,parent2833@mail.com,82,91,3,83,Low Risk,Low Risk
2834,Student_2834,MECH,Parent_2834,parent2834@mail.com,89,28,4,71,Low Risk,Low Risk
2835,Student_2835,CIVIL,Parent_2835,parent2835@mail.com,40,54,4,63,High Risk,High Risk
2836,Student_2836,CSE,Parent_2836,parent2836@mail.com,74,40,2,73,Medium Risk,Medium Risk
2837,Student_2837,EEE,Parent_2837,parent2837@mail.com,71,77,0,88,Low Risk,Low Risk
2838,Student_2838,EEE,Parent_2838,parent2838@mail.com,75,37,4,75,Low Risk,Low Risk
2839,Student_2839,CSE,Parent_2839,parent2839@mail.com,52,91,1,92,Low Risk,Low Risk
2840,Student_2840,EEE,Parent_2840,parent2840@mail.com,45,100,3,85,Medium Risk,Medium Risk
2841,Student_2841,CSE,Parent_2841,parent2841@mail.com,97,62,1,88,Low Risk,Low Risk
2842,Student_2842,CIVIL,Parent_2842,parent2842@mail.com,53,25,3,65,High Risk,High Risk
2843,Student_2843,MECH,Parent_2843,parent2843@mail.com,76,97,2,87,Low Risk,Low Risk
2844,Student_2844,CSE,Parent_2844,parent2844@mail.com,87,86,4,81,Low Risk,Low Risk
2845,Student_2845,ECE,Parent_2845,parent2845@mail.com,54,31,0,55,High Risk,High Risk
2846,Student_2846,CSE,Parent_2846,parent2846@mail.com,86,31,4,83,Low Risk,Low Risk
2847,Student_2847,EEE,Parent_2847,parent2847@mail.com,43,85,3,57,High Risk,High Risk
2848,Student_2848,CIVIL,Parent_2848,parent2848@mail.com,79,21,0,79,Low Risk,Low Risk
2849,Student_2849,CIVIL,Parent_2849,parent2849@mail.com,98,34,4,76,Low Risk,Low Risk
2850,Student_2850,CSE,Parent_2850,parent2850@mail.com,55,42,0,56,High Risk,High Risk
2851,Student_2851,MECH,Parent_2851,parent2851@mail.com,67,48,3,76,Medium Risk,Medium Risk
2852,Student_2852,ECE,Parent_2852,parent2852@mail.com,55,100,2,74,Medium Risk,Medium Risk
2853,Student_2853,CIVIL,Parent_2853,parent2853@mail.com,43,26,2,95,Medium Risk,Medium Risk
2854,Student_2854,EEE,Parent_2854,parent2854@mail.com,84,47,4,90,Low Risk,Low Risk
2855,Student_2855,EEE,Parent_2855,parent2855@mail.com,65,33,1,64,High Risk,High Risk
2856,Student_2856,MECH,Parent_2856,parent2856@mail.com,67,63,3,74,Medium Risk,Medium Risk
2857,Student_2857,CIVIL,Parent_2857,parent2857@mail.com,71,49,4,71,Medium Risk,Medium Risk
2858,Student_2858,CSE,Parent_2858,parent2858@mail.com,84,100,4,67,Medium Risk,Medium Risk
2859,Student_2859,EEE,Parent_2859,parent2859@mail.com,41,51,2,61,High Risk,High Risk
2860,Student_2860,MECH,Parent_2860,parent2860@mail.com,70,89,0,72,Low Risk,Low Risk
2861,Student_2861,CIVIL,Parent_2861,parent2861@mail.com,42,25,3,100,Medium Risk,Medium Risk
2862,Student_2862,CIVIL,Parent_2862,parent2862@mail.com,93,46,0,94,Low Risk,Low Risk
2863,Student_2863,CIVIL,Parent_2863,parent2863@mail.com,47,43,3,88,Medium Risk,Medium Risk
2864,Student_2864,CIVIL,Parent_2864,parent2864@mail.com,63,53,1,74,Low Risk,Low Risk
2865,Student_2865,CIVIL,Parent_2865,parent2865@mail.com,54,59,2,59,High Risk,High Risk
2866,Student_2866,EEE,Parent_2866,parent2866@mail.com,82,66,1,79,Low Risk,Low Risk
2867,Student_2867,MECH,Parent_2867,parent2867@mail.com,70,98,4,59,High Risk,High Risk
2868,Student_2868,CIVIL,Parent_2868,parent2868@mail.com,48,94,2,83,Medium Risk,Medium Risk
2869,Student_2869,ECE,Parent_2869,parent2869@mail.com,78,43,4,95,Low Risk,Low Risk
2870,Student_2870,ECE,Parent_2870,parent2870@mail.com,84,84,1,62,Low Risk,Low Risk
2871,Student_2871,MECH,Parent_2871,parent2871@mail.com,41,37,3,78,Medium Risk,Medium Risk
2872,Student_2872,CSE,Parent_2872,parent2872@mail.com,47,63,4,87,Medium Risk,Medium Risk
2873,Student_2873,CSE,Parent_2873,parent2873@mail.com,46,95,0,90,Low Risk,Low Risk
2874,Student_2874,CSE,Parent_2874,parent2874@mail.com,95,76,3,94,Low Risk,Low Risk
2875,Student_2875,ECE,Parent_2875,parent2875@mail.com,83,47,3,58,Medium Risk,Medium Risk
2876,Student_2876,CSE,Parent_2876,parent2876@mail.com,90,90,1,62,Low Risk,Low Risk
2877,Student_2877,EEE,Parent_2877,parent2877@mail.com,78,42,1,86,Low Risk,Low Risk
2878,Student_2878,CIVIL,Parent_2878,parent2878@mail.com,81,53,2,63,Medium Risk,Medium Risk
2879,Student_2879,ECE,Parent_2879,parent2879@mail.com,100,30,2,86,Low Risk,Low Risk
2880,Student_2880,MECH,Parent_2880,parent2880@mail.com,96,54,0,58,Low Risk,Low Risk
2881,Student_2881,MECH,Parent_2881,parent2881@mail.com,55,61,3,57,High Risk,High Risk
2882,Student_2882,CIVIL,Parent_2882,parent2882@mail.com,74,47,0,88,Medium Risk,Medium Risk
2883,Student_2883,ECE,Parent_2883,parent2883@mail.com,69,97,0,89,Low Risk,Low Risk
2884,Student_2884,CSE,Parent_2884,parent2884@mail.com,49,43,1,52,High Risk,High Risk
2885,Student_2885,CSE,Parent_2885,parent2885@mail.com,77,27,0,96,Low Risk,Low Risk
2886,Student_2886,EEE,Parent_2886,parent2886@mail.com,57,72,0,89,Low Risk,Low Risk
2887,Student_2887,EEE,Parent_2887,parent2887@mail.com,89,91,4,82,Low Risk,Low Risk
2888,Student_2888,CSE,Parent_2888,parent2888@mail.com,44,23,2,81,Medium Risk,Medium Risk
2889,Student_2889,MECH,Parent_2889,parent2889@mail.com,92,24,2,56,Medium Risk,Medium Risk
2890,Student_2890,MECH,Parent_2890,parent2890@mail.com,68,68,3,68,High Risk,High Risk
2891,Student_2891,EEE,Parent_2891,parent2891@mail.com,78,49,2,83,Low Risk,Low Risk
2892,Student_2892,CIVIL,Parent_2892,parent2892@mail.com,99,91,3,63,Medium Risk,Medium Risk
2893,Student_2893,CSE,Parent_2893,parent2893@mail.com,73,82,4,99,Medium Risk,Medium Risk
2894,Student_2894,EEE,Parent_2894,parent2894@mail.com,82,66,2,96,Low Risk,Low Risk
2895,Student_2895,EEE,Parent_2895,parent2895@mail.com,84,45,4,95,Low Risk,Low Risk
2896,Student_2896,CSE,Parent_2896,parent2896@mail.com,62,76,2,68,High Risk,High Risk
